,data,el_madrugada,ws_madrugada,el_manha,ws_manha,el_tarde,ws_tarde,el_noite,ws_noite
39,2019-02-08,0.018666666666666668,2.6331666666666664,0.0035,1.3013333333333332,0.0008333333333333334,0.9413333333333332,0.016,2.4875
40,2019-02-09,0.02266666666666667,2.768,0.013333333333333334,2.290166666666667,0.0031666666666666666,1.3721666666666668,0.036333333333333336,3.203666666666667
41,2019-02-10,0.026666666666666658,2.905,0.011,2.2485,0.002166666666666667,1.39,0.018000000000000002,2.5508333333333333
42,2019-02-11,0.006666666666666668,1.955833333333333,0.0026666666666666666,1.6021666666666663,0.00016666666666666666,0.9568333333333334,0.001,0.9806666666666668
43,2019-02-12,0.013666666666666669,2.1531666666666665,0.22733333333333336,5.936333333333333,0.2131666666666667,5.845,0.125,4.7238333333333316
44,2019-02-13,0.02016666666666667,2.6581666666666663,0.0085,2.127666666666667,0.022166666666666668,2.7116666666666664,0.03866666666666666,3.2591666666666668
45,2019-02-14,0.04183333333333333,3.3415,0.037500000000000006,3.2253333333333334,0.08766666666666667,4.24,0.09199999999999997,4.316
46,2019-02-15,0.05766666666666667,3.6905,0.08083333333333335,4.163333333333333,0.0815,4.175166666666667,0.061,3.7721666666666662
47,2019-02-16,0.03833333333333334,3.2656666666666667,0.08033333333333333,4.117166666666667,0.11466666666666665,4.698,0.06842857142857142,3.9291428571428577
48,2019-02-17,0.0475,3.4890000000000003,0.07650000000000001,4.078,0.08933333333333332,4.3068333333333335,0.06766666666666668,3.924666666666667
49,2019-02-18,0.06333333333333334,3.8310000000000004,0.06433333333333334,3.8605,0.09883333333333333,4.463166666666666,0.029166666666666664,2.954833333333333
50,2019-02-19,0.006166666666666668,1.8773333333333329,0.00816666666666667,1.9893333333333332,0.0048333333333333344,1.7698333333333334,0.002166666666666667,1.5193333333333332
51,2019-02-20,0.0003333333333333333,0.8976666666666667,0.0006666666666666666,1.1136666666666668,0.0045000000000000005,1.8041666666666665,0.00933333333333333,2.172833333333333
52,2019-02-21,0.00816666666666667,2.1118333333333337,0.008,2.0836666666666663,0.05583333333333334,3.620333333333333,0.05099999999999999,3.5575
53,2019-02-22,0.0225,2.7736666666666667,0.011,2.1146666666666665,0.0205,2.5428333333333337,0.028833333333333325,2.986833333333333
54,2019-02-23,0.008666666666666666,1.9736666666666671,0.0018333333333333333,1.4518333333333333,0.0011666666666666668,1.2938333333333334,0.016666666666666666,2.522333333333333
55,2019-02-24,0.009166666666666668,2.1573333333333333,0.04833333333333334,3.467166666666666,0.1175,4.612166666666667,0.024333333333333332,2.6251666666666664
56,2019-02-25,0.007333333333333333,2.000166666666667,0.05166666666666666,3.5331666666666663,0.11216666666666668,4.6273333333333335,0.027166666666666672,2.7536666666666667
57,2019-02-26,0.0145,2.4476666666666667,0.006333333333333334,1.9506666666666663,0.0011666666666666668,1.346833333333333,0.0038333333333333344,1.744
58,2019-02-27,0.004833333333333333,1.8631666666666669,0.011833333333333336,2.3226666666666667,0.02316666666666667,2.796333333333333,0.020000000000000004,2.6835
59,2019-02-28,0.006666666666666668,1.9448333333333332,0.0005,0.9181666666666666,0.006999999999999999,2.0315000000000003,0.007833333333333333,2.0615
60,2019-03-01,0.007666666666666665,2.054333333333333,0.0013333333333333333,1.3585,0.013000000000000001,2.233333333333333,0.036000000000000004,3.1860000000000004
61,2019-03-02,0.03766666666666668,3.203333333333333,0.028666666666666663,2.920666666666667,0.027166666666666662,2.865,0.0033333333333333327,1.6941666666666668
62,2019-03-03,0.0061666666666666675,1.9750000000000003,0.0011666666666666668,1.1814999999999998,0.0215,2.4673333333333334,0.04233333333333333,3.3605
63,2019-03-04,0.0675,3.921833333333333,0.07016666666666667,3.9333333333333336,0.11533333333333333,4.544666666666667,0.16116666666666665,5.2734999999999985
64,2019-03-05,0.050833333333333335,3.514666666666667,0.007666666666666669,1.6566666666666665,0.005333333333333333,1.8091666666666668,0.010333333333333337,2.2318333333333333
65,2019-03-06,0.007166666666666668,2.0381666666666667,0.013000000000000001,2.3795,0.025000000000000005,2.730166666666667,0.05816666666666667,3.7251666666666665
66,2019-03-07,0.046000000000000006,3.447833333333333,0.0145,2.203666666666667,0.00016666666666666666,0.9103333333333332,0.0031666666666666666,1.6418333333333337
67,2019-03-08,0.0026666666666666666,1.5691666666666666,0.009333333333333334,2.1453333333333333,0.0018333333333333333,1.401166666666667,0.031166666666666662,2.9885
68,2019-03-09,0.09433333333333334,4.3735,0.0985,4.444333333333333,0.12333333333333335,4.778333333333333,0.1325,4.934833333333334
69,2019-03-10,0.09366666666666668,4.3725,0.07350000000000001,4.0360000000000005,0.0805,4.1578333333333335,0.0435,3.392
70,2019-03-11,0.04133333333333334,3.3448333333333338,0.08616666666666667,4.205,0.12583333333333332,4.8453333333333335,0.07966666666666668,4.1405
71,2019-03-12,0.05083333333333332,3.5605,0.03333333333333333,3.1198333333333337,0.013833333333333336,2.2605,0.05100000000000001,3.5605
72,2019-03-13,0.015,2.464666666666667,0.04116666666666666,3.3159999999999994,0.02333333333333333,2.7081666666666666,0.002,1.3763333333333332
73,2019-03-14,0.013666666666666669,2.4135,0.0295,2.9933333333333336,0.035166666666666666,3.143,0.0011666666666666668,1.1353333333333335
74,2019-03-15,0.0005,1.1398333333333337,0.00016666666666666666,0.9356666666666668,0.012833333333333334,2.3073333333333337,0.0195,2.656333333333333
75,2019-03-16,0.021333333333333333,2.7271666666666667,0.07066666666666667,3.9375,0.11016666666666668,4.6295,0.09883333333333333,4.457
76,2019-03-17,0.09733333333333333,4.440666666666666,0.15050000000000002,5.1370000000000005,0.17800000000000002,5.466333333333334,0.17766666666666664,5.4638333333333335
77,2019-03-18,0.10766666666666663,4.579166666666667,0.018333333333333337,2.261166666666667,0.003166666666666667,1.3916666666666668,0.01633333333333334,2.4955
78,2019-03-19,0.05400000000000001,3.6115,0.062166666666666676,3.7898333333333336,0.07916666666666668,4.1338333333333335,0.036333333333333336,3.188166666666667
79,2019-03-20,0.030166666666666668,3.0091666666666668,0.07183333333333332,3.9906666666666673,0.06683333333333334,3.8958333333333335,0.081,4.166
80,2019-03-21,0.04683333333333334,3.455,0.04766666666666666,3.4875000000000003,0.029666666666666668,2.980166666666667,0.006499999999999999,1.9821666666666664
81,2019-03-22,0.0068333333333333345,2.0163333333333333,0.027666666666666662,2.8793333333333333,0.062166666666666676,3.8086666666666664,0.061166666666666675,3.7969999999999993
82,2019-03-23,0.01933333333333333,2.416666666666667,0.016166666666666666,2.4476666666666667,0.0295,2.9803333333333337,0.0061666666666666675,1.9553333333333327
83,2019-03-24,0.011500000000000002,2.3016666666666667,0.005,1.8523333333333327,0.009000000000000001,2.099166666666666,0.011333333333333334,2.2525
84,2019-03-25,0.0525,3.5548333333333333,0.10666666666666667,4.566000000000002,0.09583333333333333,4.377,0.025500000000000002,2.832666666666667
85,2019-03-26,0.012500000000000002,2.275166666666667,0.0275,2.9455000000000005,0.029166666666666664,2.994333333333333,0.01633333333333333,2.5181666666666667
86,2019-03-27,0.009666666666666664,2.1846666666666663,0.046000000000000006,3.4373333333333336,0.07050000000000001,3.9783333333333335,0.061666666666666675,3.798666666666666
87,2019-03-28,0.056,3.6843333333333335,0.11066666666666668,4.585,0.1535,5.1963333333333335,0.10666666666666667,4.5795
88,2019-03-29,0.06916666666666668,3.947333333333333,0.085,4.211833333333334,0.17266666666666666,5.3966666666666665,0.14866666666666667,5.137166666666666
89,2019-03-30,0.07883333333333334,4.076333333333333,0.011500000000000002,2.0596666666666663,0.02266666666666667,2.517,0.034833333333333334,3.1673333333333336
90,2019-03-31,0.0215,2.681833333333333,0.006333333333333334,1.9703333333333333,0.006666666666666667,1.9933333333333332,0.012666666666666666,2.362
91,2019-04-01,0.011666666666666669,2.3161666666666667,0.02633333333333333,2.883833333333333,0.06933333333333334,3.941666666666667,0.06383333333333334,3.85
92,2019-04-02,0.05833333333333333,3.730833333333333,0.022500000000000003,2.5805,0.0016666666666666668,1.2993333333333332,0.008666666666666668,2.0980000000000003
93,2019-04-03,0.0013333333333333333,1.3804999999999998,0.012166666666666666,2.3235,0.003333333333333334,1.554833333333333,0.005666666666666667,1.881
94,2019-04-04,0.004666666666666665,1.8251666666666668,0.0003333333333333333,1.0638333333333334,0.011500000000000002,1.7793333333333337,0.02583333333333333,2.879833333333333
95,2019-04-05,0.0155,2.486166666666667,0.2001666666666667,5.322333333333333,0.21016666666666664,5.796500000000001,0.0575,3.6245
96,2019-04-06,0.0195,2.6460000000000004,0.02583333333333333,2.837666666666667,0.0415,3.3441666666666667,0.025999999999999995,2.895833333333333
97,2019-04-07,0.023500000000000004,2.8088333333333337,0.02383333333333333,2.806666666666666,0.00816666666666667,2.1148333333333333,0.005666666666666665,1.919
98,2019-04-08,0.004666666666666667,1.8565000000000005,0.015,2.4535,0.018166666666666668,2.5866666666666664,0.0041666666666666675,1.7738333333333332
99,2019-04-09,0.003666666666666667,1.7621666666666669,0.018666666666666668,2.541,0.051833333333333335,3.5885,0.043166666666666666,3.3871666666666664
100,2019-04-10,0.043166666666666666,3.3865000000000003,0.06799999999999999,3.9043333333333337,0.07333333333333332,4.033833333333333,0.07166666666666667,4.000166666666667
101,2019-04-11,0.04666666666666666,3.448,0.014333333333333337,2.335166666666667,0.0003333333333333333,0.9086666666666664,0.005,1.8283333333333331
102,2019-04-12,0.009000000000000001,2.142,0.018166666666666668,2.6115,0.025333333333333333,2.8683333333333336,0.0068333333333333345,2.0091666666666668
103,2019-04-13,0.0065,2.0108333333333333,0.0045,1.8168333333333333,0.02583333333333333,2.802,0.03583333333333333,3.1918333333333333
104,2019-04-14,0.018000000000000002,2.5355,0.0013333333333333333,1.41,0.0,0.8454999999999999,0.0048333333333333344,1.800166666666667
105,2019-04-15,0.0006666666666666666,1.1223333333333336,0.013166666666666669,2.216666666666667,0.0355,3.1758333333333333,0.0355,3.1575
106,2019-04-16,0.08083333333333334,4.142499999999999,0.14133333333333334,5.045833333333333,0.08583333333333333,4.218999999999999,0.241,6.054166666666666
107,2019-04-17,0.2095,5.763333333333333,0.09000000000000001,4.243833333333334,0.03016666666666666,3.015,0.009666666666666669,2.1998333333333333
108,2019-04-18,0.005,1.86,0.007166666666666668,2.035,0.0075,2.0456666666666665,0.0035,1.719
109,2019-04-19,0.006333333333333333,1.965833333333333,0.0038333333333333344,1.7618333333333334,0.007000000000000003,1.957,0.002166666666666667,1.5030000000000001
110,2019-04-20,0.004833333333333333,1.8323333333333331,0.016166666666666666,2.489,0.00816666666666667,2.0080000000000005,0.004,1.6626666666666667
111,2019-04-21,0.0055000000000000005,1.9173333333333331,0.008833333333333334,2.165833333333333,0.019000000000000003,2.607333333333333,0.03333333333333333,3.0481666666666665
112,2019-04-22,0.010333333333333332,2.212333333333333,0.004333333333333334,1.8315,0.007833333333333335,2.052,0.007833333333333333,2.0975
113,2019-04-23,0.009833333333333336,2.2180000000000004,0.0345,3.066333333333333,0.07633333333333335,4.078333333333333,0.0585,3.717333333333333
114,2019-04-24,0.035,3.1631666666666667,0.02266666666666667,2.749333333333334,0.012666666666666666,2.333333333333333,0.009833333333333336,2.2150000000000003
115,2019-04-25,0.0085,2.129833333333333,0.030500000000000006,3.0126666666666666,0.05466666666666667,3.648,0.08916666666666667,4.261166666666667
116,2019-04-26,0.11066666666666664,4.6355,0.10616666666666667,4.5695,0.1105,4.636500000000002,0.1195,4.759833333333334
117,2019-04-27,0.05733333333333334,3.6520000000000006,0.006166666666666668,1.9280000000000002,0.004833333333333333,1.8306666666666669,0.0038333333333333327,1.666
118,2019-04-28,0.08083333333333333,4.1466666666666665,0.11416666666666668,4.682333333333333,0.09883333333333333,4.413666666666667,0.029166666666666667,3.000166666666667
119,2019-04-29,0.016,2.5156666666666667,0.010500000000000002,2.244166666666667,0.001,1.1796666666666669,0.0023333333333333327,1.4511666666666667
120,2019-04-30,0.0035,1.5995,0.0,0.7000000000000001,0.0033333333333333327,1.6133333333333333,0.0038333333333333327,1.734
121,2019-05-01,0.0036666666666666666,1.7323333333333333,0.00816666666666667,2.1050000000000004,0.006999999999999999,2.0290000000000004,0.003333333333333334,1.6901666666666666
122,2019-05-02,0.0,0.7038333333333334,0.00016666666666666666,0.951,0.00016666666666666666,0.9608333333333332,0.017666666666666667,2.5371666666666663
123,2019-05-03,0.02416666666666667,2.780333333333333,0.0035,1.6055,0.0005,1.0983333333333334,0.008666666666666666,2.0668333333333333
124,2019-05-04,0.00016666666666666666,0.8526666666666666,0.0015000000000000002,1.1175,0.007166666666666666,1.764833333333333,0.023500000000000004,2.801
125,2019-05-05,0.015333333333333338,2.410833333333333,0.011,2.2675,0.001,0.8886666666666666,0.0,0.7393333333333333
126,2019-05-06,0.0005,1.1706666666666667,0.01716666666666667,2.4355,0.12866666666666668,4.781000000000001,0.022166666666666668,2.7391666666666663
127,2019-05-07,0.013666666666666669,2.408166666666667,0.025333333333333333,2.8735,0.025166666666666667,2.832333333333333,0.006999999999999999,2.030333333333333
128,2019-05-08,0.015,2.4673333333333334,0.04683333333333334,3.321,0.09700000000000003,4.4144999999999985,0.062166666666666676,3.806666666666666
129,2019-05-09,0.06966666666666667,3.966,0.11166666666666664,4.597166666666666,0.18733333333333327,5.5681666666666665,0.165,5.2989999999999995
130,2019-05-10,0.11133333333333333,4.646,0.1035,4.5071666666666665,0.06583333333333334,3.8736666666666655,0.012333333333333337,2.265
131,2019-05-11,0.029833333333333337,2.9565,0.04933333333333334,3.363666666666667,0.006666666666666668,1.7975,0.017333333333333333,2.5388333333333333
132,2019-05-12,0.010833333333333334,2.26,0.011833333333333331,2.3206666666666664,0.015500000000000003,2.4640000000000004,0.0013333333333333333,1.4098333333333333
133,2019-05-13,0.0036666666666666666,1.7125,0.04183333333333333,3.2581666666666678,0.1065,4.560833333333333,0.024000000000000004,2.738833333333333
134,2019-05-14,0.004666666666666667,1.790166666666667,0.05416666666666667,3.6251666666666655,0.013000000000000005,2.268666666666667,0.001,1.3115
135,2019-05-15,0.001,1.227,0.034833333333333334,2.9758333333333327,0.06983333333333333,3.938333333333333,0.035500000000000004,3.1806666666666668
136,2019-05-16,0.029333333333333333,3.0081666666666664,0.04016666666666666,3.2863333333333333,0.06766666666666668,3.9186666666666663,0.07400000000000001,4.038166666666666
137,2019-05-17,0.06899999999999999,3.9468333333333327,0.08866666666666667,4.193666666666666,0.163,5.303166666666667,0.0635,3.818333333333333
138,2019-05-18,0.044500000000000005,3.4200000000000004,0.08816666666666667,4.1785,0.122,4.791333333333333,0.07933333333333334,4.127666666666666
139,2019-05-19,0.04566666666666666,3.452,0.050166666666666665,3.549666666666667,0.015166666666666669,2.2923333333333336,0.013166666666666669,2.371833333333333
140,2019-05-20,0.0028333333333333327,1.5423333333333331,0.0035000000000000014,1.6688333333333334,0.0048333333333333344,1.7766666666666666,0.018833333333333337,2.6319999999999997
141,2019-05-21,0.02083333333333333,2.704833333333333,0.012000000000000002,2.3018333333333336,0.0018333333333333333,1.3858333333333333,0.0011666666666666668,1.301333333333333
142,2019-05-22,0.02116666666666667,2.7023333333333333,0.0215,2.7131666666666665,0.013666666666666669,2.3793333333333337,0.03766666666666666,3.2311666666666667
143,2019-05-23,0.050166666666666665,3.551333333333333,0.08433333333333333,4.218666666666668,0.043833333333333335,3.395166666666667,0.0145,2.397333333333333
144,2019-05-24,0.008333333333333333,2.108,0.07033333333333333,3.7938333333333336,0.10833333333333332,4.567333333333333,0.054333333333333324,3.644833333333333
145,2019-05-25,0.025333333333333333,2.87,0.03133333333333333,3.0703333333333336,0.02183333333333333,2.697,0.0033333333333333327,1.4358333333333333
146,2019-05-26,0.001,1.1403333333333334,0.007333333333333334,2.044666666666666,0.001,1.2946666666666666,0.014833333333333337,2.4483333333333333
147,2019-05-27,0.003166666666666667,1.4938333333333331,0.0006666666666666666,1.185,0.0005,0.8098333333333333,0.012500000000000002,2.2025
148,2019-05-28,0.013500000000000005,2.2835,0.055,3.5079999999999987,0.016999999999999998,2.5206666666666666,0.013333333333333336,2.3898333333333333
149,2019-05-29,0.005166666666666668,1.8773333333333333,0.01216666666666667,2.3045,0.0175,2.5518333333333336,0.004833333333333333,1.8445
150,2019-05-30,0.008333333333333335,2.106666666666667,0.051,3.3978333333333333,0.1085,4.601166666666667,0.12749999999999995,4.8406666666666665
151,2019-05-31,0.04066666666666667,3.3058333333333336,0.04416666666666666,3.4033333333333338,0.05733333333333334,3.6745,0.02683333333333333,2.9189999999999996
152,2019-06-01,0.025333333333333333,2.8710000000000004,0.03166666666666667,3.0741666666666667,0.044500000000000005,3.4194999999999998,0.03266666666666667,3.092833333333333
153,2019-06-02,0.021,2.7216666666666667,0.022500000000000003,2.782166666666667,0.024333333333333332,2.826,0.013333333333333329,2.4008333333333334
154,2019-06-03,0.007333333333333333,2.0505,0.008666666666666668,2.0788333333333333,0.01916666666666667,2.645,0.008666666666666668,2.114333333333333
155,2019-06-04,0.005666666666666667,1.8926666666666667,0.0058333333333333345,1.9013333333333329,0.0006666666666666666,1.208,0.0026666666666666666,1.5328333333333333
156,2019-06-05,0.011,2.277,0.029333333333333333,2.951333333333333,0.04983333333333333,3.5428333333333337,0.07066666666666667,3.978166666666667
157,2019-06-06,0.050166666666666665,3.549333333333333,0.03,3.0156666666666667,0.04233333333333333,3.3345,0.026166666666666668,2.9035000000000006
158,2019-06-07,0.013333333333333334,2.317333333333333,0.0068333333333333345,1.8708333333333331,0.009000000000000001,2.111166666666666,0.005,1.8563333333333332
159,2019-06-08,0.0045000000000000005,1.7601666666666669,0.0015000000000000002,1.477666666666667,0.02283333333333333,2.7253333333333334,0.0023333333333333327,1.546166666666667
160,2019-06-09,0.0008333333333333334,1.2396666666666667,0.021666666666666667,2.6246666666666667,0.028166666666666663,2.9655000000000005,0.038,3.2561666666666667
161,2019-06-10,0.028666666666666663,2.9703333333333326,0.0165,2.5211666666666663,0.012166666666666666,2.330833333333333,0.0045,1.7286666666666666
162,2019-06-11,0.0023333333333333327,1.5958333333333332,0.0005,1.0331666666666668,0.0030000000000000005,1.5390000000000001,0.0105,2.240666666666667
163,2019-06-12,0.009333333333333334,2.1985,0.011499999999999998,2.302166666666667,0.006833333333333333,2.0108333333333337,0.0055000000000000005,1.9185
164,2019-06-13,0.002,1.5053333333333334,0.0011666666666666668,1.3325,0.0048333333333333344,1.852,0.006666666666666668,1.9813333333333336
165,2019-06-14,0.0015000000000000002,1.4654999999999998,0.003666666666666667,1.7303333333333335,0.0038333333333333327,1.7528333333333332,0.0025,1.6066666666666665
166,2019-06-15,0.0023333333333333327,1.5498333333333332,0.0018333333333333335,1.5065000000000002,0.0005,1.0433333333333332,0.001,1.2715
167,2019-06-16,0.0011666666666666668,1.392,0.0006666666666666666,1.112,0.0,0.4881666666666666,0.0028333333333333327,1.6236666666666668
168,2019-06-17,0.0015000000000000002,1.3766666666666667,0.004333333333333334,1.7171666666666665,0.02866666666666667,2.9483333333333337,0.06549999999999999,3.8665
169,2019-06-18,0.046500000000000014,3.462,0.016,2.448833333333333,0.0015000000000000002,1.4249999999999998,0.0048333333333333344,1.8708333333333331
170,2019-06-19,0.0125,2.2696666666666667,0.11333333333333336,4.658333333333333,0.11416666666666668,4.6868333333333325,0.12616666666666668,4.849666666666667
171,2019-06-20,0.10933333333333332,4.609,0.06266666666666666,3.8205,0.019833333333333338,2.5748333333333338,0.002166666666666667,1.4480000000000002
172,2019-06-21,0.008666666666666668,2.1496666666666666,0.0225,2.7640000000000007,0.0195,2.6666666666666665,0.025666666666666667,2.890833333333333
173,2019-06-22,0.008833333333333334,2.143,0.0058333333333333345,1.935,0.0006666666666666666,1.1216666666666666,0.00016666666666666666,1.0584999999999998
174,2019-06-23,0.0036666666666666666,1.721833333333333,0.0075,2.0643333333333334,0.0013333333333333333,1.359,0.007333333333333334,1.9443333333333332
175,2019-06-24,0.030166666666666668,3.014,0.0305,3.0301666666666667,0.0055000000000000005,1.8155,0.012333333333333332,2.328333333333333
176,2019-06-25,0.011666666666666669,2.307166666666667,0.02766666666666667,2.9125,0.01533333333333333,2.418333333333333,0.14016666666666666,4.967666666666667
177,2019-06-26,0.1951666666666667,5.6225,0.09366666666666668,4.360833333333333,0.050666666666666665,3.495333333333333,0.0036666666666666666,1.4105
178,2019-06-27,0.0011666666666666668,1.118,0.03083333333333333,2.950333333333333,0.0525,3.6060000000000003,0.0615,3.803333333333333
179,2019-06-28,0.04133333333333334,3.3360000000000003,0.0405,3.3088333333333333,0.029166666666666667,2.9113333333333338,0.0555,3.6476666666666655
180,2019-06-29,0.00816666666666667,1.889833333333333,0.004999999999999999,1.8383333333333327,0.005000000000000001,1.8541666666666667,0.008,2.0681666666666665
181,2019-06-30,0.01,2.213,0.011166666666666668,2.095333333333333,0.11166666666666668,4.4656666666666665,0.02183333333333333,2.7416666666666667
182,2019-07-01,0.046000000000000006,3.4128333333333334,0.07316666666666666,3.9818333333333333,0.056833333333333326,3.6711666666666662,0.0165,2.5135
183,2019-07-02,0.007833333333333333,2.101,0.0008333333333333334,0.9093333333333334,0.0,0.4546666666666666,0.00016666666666666666,0.6781666666666668
184,2019-07-03,0.031,2.9215,0.17133333333333334,5.3085,0.20966666666666667,5.7826666666666675,0.11866666666666666,4.756333333333334
185,2019-07-04,0.10249999999999998,4.508,0.11316666666666668,4.635166666666667,0.13899999999999998,4.9785,0.0855,4.226
186,2019-07-05,0.13583333333333333,4.972666666666667,0.2705,6.320666666666668,0.5,8.089166666666666,0.5703333333333332,8.598833333333333
187,2019-07-06,0.33116666666666666,6.848333333333334,0.2928333333333333,6.5545,0.25533333333333336,6.178333333333333,0.097,4.4335
188,2019-07-07,0.061666666666666675,3.800333333333333,0.04416666666666667,3.3868333333333336,0.01216666666666667,2.1945,0.0006666666666666666,1.1906666666666668
189,2019-07-08,0.007666666666666665,2.0496666666666665,0.0006666666666666666,1.1769999999999998,0.00016666666666666666,0.9075,0.001,1.301
190,2019-07-09,0.0006666666666666666,1.1903333333333332,0.0,0.6676666666666667,0.0003333333333333333,0.8775,0.004,1.7765000000000002
191,2019-07-10,0.0020000000000000005,1.4561666666666666,0.0036666666666666666,1.749,0.0005,0.8965,0.0008333333333333334,1.3355
192,2019-07-11,0.0005,1.0008333333333332,0.0005,1.085,0.008,2.0348333333333333,0.0145,2.4431666666666665
