,data,idr_manha,idr_tarde,idf_manha,idf_tarde,tmp_manha,tmp_tarde,ws_manha,ws_tarde,wind_electricity,pv_electricity
32,2019-02-02,0.135,0.22483333333333333,0.18000000000000002,0.33299999999999996,26.097666666666665,28.47833333333333,2.579,2.841666666666667,0.34400000000000003,4.237
33,2019-02-03,0.060166666666666674,0.2433333333333333,0.195,0.31166666666666665,21.8745,22.855000000000004,4.380166666666667,3.781166666666666,0.978,4.1530000000000005
34,2019-02-04,0.18716666666666668,0.3598333333333333,0.15083333333333335,0.2765,22.1085,23.891666666666666,2.2336666666666667,2.744333333333333,0.22,4.862
35,2019-02-05,0.2645,0.6505,0.1095,0.14616666666666667,21.79066666666667,24.0655,2.267666666666667,2.547333333333333,0.17500000000000004,5.7139999999999995
36,2019-02-06,0.2708333333333333,0.6486666666666666,0.10633333333333334,0.14616666666666667,21.793833333333332,25.204,1.3243333333333331,2.9119999999999995,0.234,5.699000000000002
37,2019-02-07,0.3265,0.7063333333333333,0.079,0.12316666666666665,22.563166666666664,26.70133333333333,2.177833333333333,2.2415,0.162,5.909
38,2019-02-08,0.3295,0.6973333333333334,0.075,0.12300000000000001,24.14,28.3465,1.3013333333333332,0.9413333333333332,0.033,5.821000000000001
39,2019-02-09,0.2753333333333334,0.5788333333333334,0.10216666666666667,0.1758333333333333,25.686833333333336,30.457166666666666,2.290166666666667,1.3721666666666668,0.128,5.357
40,2019-02-10,0.03033333333333333,0.03616666666666666,0.18633333333333332,0.3075,26.753500000000006,29.3215,2.2485,1.39,0.08700000000000002,2.752
41,2019-02-11,0.14666666666666667,0.3206666666666667,0.16749999999999998,0.2701666666666666,25.93533333333333,29.78566666666667,1.6021666666666663,0.9568333333333334,0.017,4.2799999999999985
42,2019-02-12,0.149,0.1391666666666667,0.16616666666666666,0.32383333333333336,23.67733333333333,23.323000000000004,5.936333333333333,5.845,2.8510000000000004,3.908
43,2019-02-13,0.2505,0.5881666666666666,0.11266666666666668,0.17133333333333334,21.3805,24.049166666666665,2.127666666666667,2.7116666666666664,0.22300000000000006,5.508000000000001
44,2019-02-14,0.315,0.5870000000000001,0.08316666666666668,0.16899999999999998,22.465833333333336,25.822,3.2253333333333334,4.24,0.875,5.5790000000000015
45,2019-02-15,0.013333333333333334,0.013833333333333331,0.16066666666666668,0.2423333333333333,22.53883333333333,23.480500000000006,4.163333333333333,4.175166666666667,1.063,2.206
46,2019-02-16,0.25016666666666665,0.5720000000000001,0.11216666666666668,0.17600000000000002,23.10183333333333,25.05533333333333,4.117166666666667,4.698,1.261,5.428
47,2019-02-17,0.4211666666666667,0.464,0.1225,0.16083333333333333,23.37633333333333,24.53766666666667,4.078,4.3068333333333335,1.063,5.543999999999999
48,2019-02-18,0.3323333333333333,0.19433333333333336,0.16516666666666666,0.26666666666666666,24.57833333333333,25.45516666666667,3.8605,4.463166666666666,1.034,4.607
49,2019-02-19,0.209,0.2388333333333333,0.21466666666666667,0.25866666666666666,25.16666666666667,28.144666666666666,1.9893333333333327,1.7698333333333334,0.07900000000000001,4.407
50,2019-02-20,0.449,0.5825,0.10666666666666667,0.11316666666666665,25.84283333333333,27.914166666666667,1.1136666666666668,1.8041666666666665,0.036000000000000004,5.795
51,2019-02-21,0.4223333333333333,0.5388333333333334,0.11983333333333335,0.13366666666666668,25.65433333333333,27.820333333333334,2.0836666666666663,3.620333333333333,0.44799999999999995,5.617999999999999
52,2019-02-22,0.4978333333333334,0.5893333333333334,0.08650000000000001,0.11,25.161666666666665,28.6895,2.1146666666666665,2.5428333333333337,0.22400000000000006,5.909
53,2019-02-23,0.4931666666666667,0.5863333333333333,0.08916666666666667,0.11316666666666665,27.183166666666665,31.182166666666664,1.4518333333333333,1.2938333333333334,0.026,5.8260000000000005
54,2019-02-24,0.4171666666666667,0.2638333333333333,0.12716666666666665,0.21783333333333327,28.799,29.8475,3.467166666666666,4.612166666666667,1.052,4.721000000000001
55,2019-02-25,0.11366666666666665,0.10549999999999997,0.23433333333333334,0.2805,22.011333333333337,23.136999999999997,3.5331666666666663,4.6273333333333335,1.027,3.6039999999999996
56,2019-02-26,0.122,0.05883333333333333,0.237,0.26566666666666666,21.70366666666667,22.666,1.9506666666666663,1.346833333333333,0.04700000000000002,3.3880000000000003
57,2019-02-27,0.15016666666666667,0.18066666666666664,0.2288333333333333,0.2728333333333333,21.196666666666673,22.71283333333333,2.3226666666666667,2.796333333333333,0.228,4.104
58,2019-02-28,0.4113333333333333,0.5153333333333333,0.12183333333333335,0.13883333333333334,22.11133333333333,24.25016666666667,0.9181666666666666,2.0315000000000003,0.048,5.623000000000001
59,2019-03-01,0.4963333333333333,0.5591666666666667,0.08666666666666667,0.1185,22.74483333333333,25.88183333333333,1.3585,2.233333333333333,0.11,5.894
60,2019-03-02,0.5135000000000001,0.6361666666666667,0.07783333333333332,0.08933333333333332,24.424833333333336,28.203833333333336,2.920666666666667,2.865,0.338,6.060999999999999
61,2019-03-03,0.4573333333333334,0.5351666666666667,0.10016666666666668,0.12583333333333332,23.89383333333333,26.08666666666667,1.1814999999999998,2.4673333333333334,0.173,5.695000000000001
62,2019-03-04,0.5011666666666666,0.5766666666666668,0.08266666666666668,0.1095,25.555833333333336,28.848666666666666,3.9333333333333336,4.544666666666667,1.2990000000000002,5.836
63,2019-03-05,0.47,0.292,0.1025,0.18533333333333332,27.00866666666667,29.31383333333333,1.6566666666666665,1.8091666666666668,0.08900000000000001,4.812
64,2019-03-06,0.017,0.040999999999999995,0.17766666666666667,0.26066666666666666,24.58333333333333,27.0025,2.3795,2.730166666666667,0.271,2.4030000000000005
65,2019-03-07,0.255,0.20533333333333334,0.18333333333333326,0.2458333333333333,25.712333333333333,28.388,2.203666666666667,0.9103333333333332,0.08900000000000001,4.249
66,2019-03-08,0.09633333333333334,0.008333333333333335,0.23083333333333336,0.165,25.03716666666667,25.36133333333333,2.1453333333333333,1.401166666666667,0.07600000000000001,2.42
67,2019-03-09,0.0325,0.0215,0.20800000000000005,0.222,22.80266666666667,22.756500000000006,4.444333333333333,4.778333333333333,1.462,2.381
68,2019-03-10,0.3236666666666667,0.2978333333333333,0.15233333333333332,0.20933333333333332,21.08033333333333,22.139,4.0360000000000005,4.1578333333333335,0.971,4.746
69,2019-03-11,0.3678333333333333,0.31016666666666665,0.13466666666666668,0.198,21.979000000000006,22.93366666666667,4.205,4.8453333333333335,1.3680000000000003,4.846000000000001
70,2019-03-12,0.03,0.15483333333333335,0.17600000000000002,0.24600000000000002,22.19733333333333,24.994,3.1198333333333337,2.2605,0.332,2.9219999999999997
71,2019-03-13,0.13233333333333333,0.3916666666666666,0.16766666666666666,0.18433333333333327,23.41216666666667,26.23983333333333,3.3159999999999994,2.7081666666666666,0.38799999999999996,4.134
72,2019-03-14,0.4968333333333333,0.5843333333333334,0.08116666666666666,0.10283333333333332,22.545166666666667,25.612000000000005,2.9933333333333336,3.1430000000000002,0.39299999999999996,5.906999999999999
73,2019-03-15,0.4336666666666667,0.4013333333333334,0.10533333333333332,0.16666666666666666,23.168833333333332,25.284666666666666,0.9356666666666668,2.3073333333333337,0.09,5.227
74,2019-03-16,0.3743333333333334,0.4215,0.12700000000000006,0.15716666666666668,23.613000000000003,25.461,3.9375,4.6295,1.175,5.037
75,2019-03-17,0.058166666666666665,0.03383333333333334,0.20966666666666667,0.21666666666666667,24.06433333333333,24.995,5.1370000000000005,5.466333333333334,2.1020000000000003,2.521
76,2019-03-18,0.26533333333333337,0.19716666666666666,0.1575,0.23133333333333336,24.98833333333333,27.14566666666667,2.261166666666667,1.3916666666666668,0.13600000000000004,4.025
77,2019-03-19,0.4623333333333333,0.5258333333333333,0.09016666666666666,0.11866666666666666,23.2735,25.71116666666667,3.7898333333333336,4.1338333333333335,0.8969999999999999,5.610999999999999
78,2019-03-20,0.11533333333333333,0.14283333333333334,0.20333333333333334,0.245,21.2945,21.66966666666666,3.9906666666666673,3.8958333333333335,0.9119999999999998,3.508
79,2019-03-21,0.42816666666666653,0.4855,0.10116666666666667,0.13183333333333333,19.195333333333327,21.179166666666667,3.4875000000000003,2.980166666666667,0.4720000000000001,5.518
80,2019-03-22,0.3663333333333334,0.09883333333333333,0.13066666666666668,0.23316666666666666,20.672666666666668,21.92866666666667,2.8793333333333333,3.8086666666666655,0.599,4.0569999999999995
81,2019-03-23,0.4901666666666667,0.6101666666666667,0.07816666666666666,0.08916666666666667,20.535499999999995,23.825833333333332,2.4476666666666667,2.9803333333333337,0.28,5.9670000000000005
82,2019-03-24,0.4849999999999999,0.5926666666666667,0.07983333333333333,0.09433333333333334,21.91866666666667,26.30666666666666,1.8523333333333327,2.099166666666666,0.086,5.827999999999999
83,2019-03-25,0.4968333333333333,0.6305,0.07566666666666666,0.08233333333333333,19.914333333333328,22.975666666666665,4.566000000000002,4.377,1.254,6.057
84,2019-03-26,0.4915000000000001,0.5033333333333333,0.07783333333333332,0.11983333333333335,19.5185,22.711,2.9455000000000005,2.994333333333333,0.3600000000000001,5.6880000000000015
85,2019-03-27,0.21950000000000006,0.2836666666666667,0.16816666666666666,0.2,20.997666666666664,22.22816666666667,3.4373333333333336,3.9783333333333335,0.7470000000000001,4.258
86,2019-03-28,0.372,0.3675,0.1165,0.16433333333333336,21.331166666666668,22.67116666666667,4.585,5.1963333333333335,1.703,4.917
87,2019-03-29,0.315,0.2698333333333333,0.13733333333333336,0.18433333333333332,22.37,24.12933333333333,4.211833333333334,5.3966666666666665,1.7210000000000003,4.341
88,2019-03-30,0.3821666666666667,0.3798333333333333,0.11116666666666668,0.158,23.0345,25.99016666666667,2.0596666666666663,2.517,0.24,4.8679999999999986
89,2019-03-31,0.0255,0.06416666666666666,0.1681666666666667,0.23616666666666666,22.82766666666667,25.017,1.9703333333333333,1.9933333333333327,0.087,2.4110000000000005
90,2019-04-01,0.4164999999999999,0.5141666666666667,0.09616666666666666,0.113,23.49716666666667,25.65166666666667,2.883833333333333,3.941666666666667,0.635,5.340000000000002
91,2019-04-02,0.4031666666666667,0.3399999999999999,0.10350000000000002,0.15683333333333332,24.23683333333333,27.255166666666664,2.5805,1.2993333333333332,0.15600000000000006,4.7010000000000005
92,2019-04-03,0.4326666666666667,0.4825,0.09000000000000001,0.1205,25.0495,28.86266666666667,2.3235,1.554833333333333,0.094,5.222999999999999
93,2019-04-04,0.20866666666666667,0.16383333333333336,0.16666666666666666,0.18283333333333326,25.278,28.16066666666667,1.0638333333333334,1.7793333333333337,0.105,3.4080000000000004
94,2019-04-05,0.03616666666666666,0.1795,0.1713333333333333,0.214,22.323833333333337,22.37116666666667,5.322333333333333,5.796500000000001,2.5780000000000003,2.9630000000000005
95,2019-04-06,0.16566666666666668,0.07766666666666668,0.17800000000000002,0.20766666666666667,21.094666666666665,22.208000000000002,2.837666666666667,3.3441666666666667,0.429,3.095
96,2019-04-07,0.013000000000000001,0.024333333333333332,0.1415,0.19433333333333333,19.902166666666666,20.588166666666666,2.806666666666666,2.1148333333333333,0.19700000000000006,1.833
97,2019-04-08,0.3478333333333334,0.4868333333333334,0.11133333333333334,0.11533333333333334,20.191333333333333,21.678500000000003,2.4535,2.5866666666666664,0.204,5.1000000000000005
98,2019-04-09,0.4518333333333334,0.5801666666666667,0.078,0.08650000000000001,19.668666666666667,22.369,2.541,3.5885,0.461,5.678000000000003
99,2019-04-10,0.4696666666666666,0.5845,0.0725,0.08416666666666668,21.253,24.144500000000004,3.9043333333333337,4.033833333333333,0.928,5.699000000000002
100,2019-04-11,0.482,0.5643333333333335,0.06866666666666668,0.08850000000000001,21.564166666666665,26.3335,2.335166666666667,0.9086666666666664,0.08900000000000001,5.627999999999999
101,2019-04-12,0.23666666666666664,0.2941666666666667,0.1415,0.1703333333333333,21.63583333333333,23.536666666666665,2.6115,2.8683333333333336,0.273,4.063
102,2019-04-13,0.2468333333333333,0.2698333333333333,0.1391666666666667,0.17866666666666667,22.381500000000006,24.67233333333333,1.8168333333333333,2.802,0.214,4.0360000000000005
103,2019-04-14,0.3365,0.33183333333333337,0.11083333333333334,0.15616666666666668,24.21783333333333,27.374000000000002,1.41,0.8454999999999999,0.009000000000000001,4.4350000000000005
104,2019-04-15,0.3946666666666667,0.3933333333333333,0.09266666666666667,0.13383333333333333,23.004,23.96866666666667,2.216666666666667,3.1758333333333333,0.3120000000000001,4.835
105,2019-04-16,0.004666666666666665,0.007166666666666668,0.09983333333333333,0.13016666666666668,21.64483333333333,21.7995,5.045833333333333,4.2189999999999985,1.594,1.135
106,2019-04-17,0.2018333333333333,0.452,0.13849999999999998,0.1215,19.733833333333333,22.78533333333333,4.243833333333334,3.015,0.7340000000000002,4.4110000000000005
107,2019-04-18,0.3895,0.4704999999999999,0.08700000000000001,0.10733333333333334,20.696166666666667,23.174166666666668,2.035,2.0456666666666665,0.09200000000000004,5.052999999999999
108,2019-04-19,0.4298333333333333,0.2066666666666667,0.081,0.16866666666666666,20.952166666666667,24.294333333333334,1.7618333333333334,1.9569999999999999,0.065,4.2959999999999985
109,2019-04-20,0.4423333333333333,0.5485,0.07016666666666667,0.08283333333333333,21.91783333333333,25.554000000000002,2.489,2.0080000000000005,0.146,5.3809999999999985
110,2019-04-21,0.08166666666666668,0.11033333333333332,0.16216666666666668,0.18083333333333326,20.972666666666665,22.33316666666667,2.165833333333333,2.607333333333333,0.21600000000000005,2.6260000000000003
111,2019-04-22,0.34450000000000003,0.4176666666666667,0.09716666666666668,0.1175,19.209,21.27683333333333,1.8315,2.052,0.07900000000000001,4.744
112,2019-04-23,0.2851666666666667,0.2560000000000001,0.11383333333333336,0.16416666666666666,20.586166666666667,22.851666666666667,3.066333333333333,4.078333333333333,0.7349999999999999,3.985
113,2019-04-24,0.4228333333333333,0.4938333333333334,0.07283333333333332,0.094,22.280666666666665,25.385166666666667,2.749333333333334,2.333333333333333,0.2230000000000001,5.1110000000000015
114,2019-04-25,0.0665,0.2068333333333333,0.1535,0.18066666666666675,22.637666666666664,24.059,3.0126666666666666,3.648,0.5630000000000001,2.9760000000000004
115,2019-04-26,0.02683333333333333,0.03816666666666667,0.14083333333333334,0.1755,22.498166666666666,23.689833333333336,4.5695,4.636500000000002,1.3990000000000002,1.851
116,2019-04-27,0.006500000000000002,0.06366666666666666,0.09316666666666666,0.1708333333333333,22.5745,23.982833333333332,1.928,1.8306666666666669,0.06900000000000002,1.5949999999999998
117,2019-04-28,0.011333333333333334,0.010833333333333334,0.1145,0.133,19.268,20.46433333333333,4.682333333333333,4.413666666666667,1.3030000000000002,1.295
118,2019-04-29,0.409,0.5776666666666667,0.07066666666666667,0.069,18.431833333333334,21.428833333333333,2.244166666666667,1.1796666666666669,0.06900000000000002,5.395999999999999
119,2019-04-30,0.475,0.546,0.055833333333333325,0.07350000000000001,18.059333333333328,21.1965,0.7000000000000001,1.6133333333333333,0.022000000000000002,5.502000000000001
120,2019-05-01,0.1515,0.3023333333333333,0.13333333333333333,0.14666666666666667,20.01633333333333,21.75366666666667,2.1050000000000004,2.0290000000000004,0.09600000000000004,3.6069999999999993
121,2019-05-02,0.4475,0.4656666666666667,0.060666666666666674,0.09333333333333334,19.586666666666666,23.03866666666667,0.951,0.9608333333333332,0.008,5.126
122,2019-05-03,0.37883333333333336,0.33,0.07916666666666666,0.12933333333333333,21.67516666666667,25.703000000000003,1.6055,1.0983333333333334,0.030000000000000006,4.41
123,2019-05-04,0.02783333333333333,0.02,0.13333333333333333,0.14400000000000002,22.60616666666667,24.191666666666666,1.1175,1.764833333333333,0.07900000000000001,1.5630000000000002
124,2019-05-05,0.091,0.033,0.152,0.13366666666666666,23.25283333333333,24.97183333333333,2.2675,0.8886666666666666,0.07200000000000001,1.9809999999999999
125,2019-05-06,0.02866666666666667,0.043333333333333335,0.12783333333333333,0.1625,22.65016666666667,21.7335,2.4355,4.7810000000000015,0.91,1.774
126,2019-05-07,0.372,0.5115,0.07400000000000001,0.07816666666666668,18.846,20.1935,2.8735,2.832333333333333,0.31100000000000005,4.994
127,2019-05-08,0.258,0.1145,0.11016666666666668,0.1643333333333333,18.995666666666672,20.8155,3.321,4.414499999999999,0.929,3.2079999999999997
128,2019-05-09,0.2021666666666667,0.22216666666666665,0.1195,0.14016666666666666,20.845666666666666,23.039166666666667,4.597166666666666,5.5681666666666665,2.025,3.31
129,2019-05-10,0.005,0.010833333333333335,0.08383333333333333,0.12666666666666668,20.7495,22.0895,4.5071666666666665,3.8736666666666655,1.045,1.0590000000000002
130,2019-05-11,0.0055000000000000005,0.0028333333333333327,0.08966666666666667,0.08016666666666666,18.977333333333334,18.891166666666667,3.363666666666667,1.7975,0.3700000000000001,0.818
131,2019-05-12,0.08683333333333333,0.28300000000000003,0.11833333333333332,0.13483333333333333,17.474333333333334,19.485333333333333,2.3206666666666664,2.4640000000000004,0.166,3.076
132,2019-05-13,0.005,0.0645,0.07616666666666667,0.16899999999999998,19.41883333333333,21.344666666666665,3.258166666666668,4.560833333333333,0.9440000000000001,1.5219999999999998
133,2019-05-14,0.06983333333333333,0.2318333333333333,0.13,0.149,17.889333333333337,18.610333333333333,3.6251666666666655,2.268666666666667,0.40399999999999997,2.918
134,2019-05-15,0.139,0.2488333333333333,0.12166666666666665,0.1401666666666667,18.404333333333334,20.135666666666673,2.9758333333333327,3.938333333333333,0.6640000000000001,3.2239999999999998
135,2019-05-16,0.252,0.4378333333333333,0.09416666666666668,0.08949999999999997,18.855666666666664,20.133833333333328,3.2863333333333333,3.9186666666666654,0.708,4.274000000000001
136,2019-05-17,0.3888333333333333,0.4653333333333333,0.062,0.07866666666666668,18.818166666666666,20.8045,4.193666666666666,5.303166666666667,1.6060000000000003,4.8260000000000005
137,2019-05-18,0.3551666666666667,0.4098333333333333,0.07016666666666667,0.09233333333333332,20.155666666666665,22.120166666666666,4.1785,4.791333333333333,1.3570000000000002,4.497999999999998
138,2019-05-19,0.37166666666666665,0.4635,0.06433333333333334,0.07783333333333334,20.235833333333336,22.686000000000003,3.549666666666667,2.2923333333333336,0.402,4.697
139,2019-05-20,0.17633333333333334,0.3853333333333333,0.10183333333333333,0.10299999999999998,19.23583333333333,22.28333333333333,1.6688333333333334,1.7766666666666666,0.065,3.744
140,2019-05-21,0.035333333333333335,0.08533333333333333,0.10616666666666667,0.15866666666666665,19.130666666666666,21.697499999999994,2.3018333333333336,1.3858333333333333,0.08300000000000002,1.895
141,2019-05-22,0.2465,0.3359999999999999,0.09083333333333334,0.109,19.085833333333333,21.1655,2.7131666666666665,2.3793333333333337,0.238,3.826
142,2019-05-23,0.006000000000000001,0.001666666666666667,0.08583333333333333,0.0585,18.88983333333333,18.440666666666665,4.218666666666668,3.395166666666667,0.789,0.6870000000000002
143,2019-05-24,0.0345,0.0215,0.12233333333333335,0.1225,17.394666666666666,17.919333333333334,3.7938333333333336,4.567333333333333,1.132,1.487
144,2019-05-25,0.3701666666666667,0.5155000000000002,0.06000000000000001,0.063,15.992166666666668,18.3935,3.0703333333333336,2.697,0.3270000000000001,4.944
145,2019-05-26,0.2278333333333333,0.09000000000000001,0.0995,0.14866666666666664,16.2995,19.626666666666672,2.044666666666666,1.2946666666666666,0.056000000000000015,2.8399999999999994
146,2019-05-27,0.0325,0.011,0.11883333333333332,0.11033333333333332,17.703666666666667,19.758333333333336,1.185,0.8098333333333333,0.013,1.3299999999999998
147,2019-05-28,0.036000000000000004,0.11133333333333333,0.10883333333333334,0.15183333333333335,18.420833333333334,19.1425,3.5079999999999987,2.5206666666666666,0.4480000000000001,2.032
148,2019-05-29,0.26383333333333336,0.314,0.08483333333333333,0.106,16.846166666666665,18.622166666666665,2.3045,2.5518333333333336,0.18100000000000002,3.786000000000001
149,2019-05-30,0.01966666666666667,0.004833333333333333,0.09666666666666668,0.08366666666666668,16.578166666666664,16.86216666666667,3.3978333333333333,4.601166666666667,1.068,0.981
150,2019-05-31,0.10383333333333336,0.19466666666666665,0.10733333333333336,0.13433333333333333,16.574166666666667,18.375,3.4033333333333338,3.6745,0.636,2.6889999999999996
151,2019-06-01,0.005333333333333333,0.005333333333333333,0.07683333333333332,0.08866666666666667,17.087666666666667,17.189333333333334,3.0741666666666667,3.4195,0.4959999999999999,0.8190000000000001
152,2019-06-02,0.11633333333333333,0.13450000000000004,0.11666666666666665,0.1405,17.909999999999997,18.872666666666664,2.782166666666667,2.826,0.29600000000000004,2.54
153,2019-06-03,0.02633333333333333,0.04616666666666667,0.1085,0.14633333333333334,16.593500000000002,17.160166666666665,2.0788333333333333,2.645,0.18100000000000005,1.6280000000000001
154,2019-06-04,0.4216666666666665,0.4986666666666666,0.04633333333333334,0.06033333333333332,14.639,17.214500000000005,1.9013333333333329,1.208,0.039000000000000014,5.057
155,2019-06-05,0.4093333333333333,0.4590000000000001,0.04916666666666667,0.0665,15.208833333333333,18.852,2.951333333333333,3.5428333333333337,0.5499999999999999,4.808000000000002
156,2019-06-06,0.39899999999999997,0.4701666666666666,0.05050000000000001,0.06566666666666666,16.361333333333334,20.6655,3.0156666666666667,3.3345,0.458,4.794
157,2019-06-07,0.407,0.4793333333333333,0.04866666666666667,0.0635,17.205166666666667,21.2215,1.870833333333333,2.111166666666666,0.098,4.833
158,2019-06-08,0.18066666666666664,0.03416666666666667,0.10883333333333334,0.10533333333333332,17.455166666666667,18.3265,1.477666666666667,2.7253333333333334,0.15000000000000002,2.124
159,2019-06-09,0.3546666666666667,0.355,0.0605,0.08983333333333332,17.012333333333334,21.107333333333333,2.6246666666666667,2.9655000000000005,0.342,4.21
160,2019-06-10,0.23800000000000002,0.17049999999999998,0.08833333333333332,0.12516666666666668,19.406333333333333,21.63733333333333,2.5211666666666663,2.330833333333333,0.18000000000000005,3.0529999999999995
161,2019-06-11,0.26733333333333337,0.4521666666666666,0.07283333333333332,0.07116666666666667,18.528666666666666,21.398000000000003,1.0331666666666668,1.539,0.032,4.181
162,2019-06-12,0.3418333333333334,0.4188333333333333,0.06133333333333332,0.07616666666666667,18.256166666666665,22.769500000000004,2.302166666666667,2.0108333333333337,0.11500000000000002,4.363
163,2019-06-13,0.12583333333333332,0.20616666666666664,0.11016666666666668,0.12916666666666668,20.6045,23.590666666666664,1.3325,1.8519999999999999,0.043,2.812
164,2019-06-14,0.217,0.2801666666666667,0.091,0.10983333333333332,20.567666666666668,24.473666666666666,1.7303333333333335,1.7528333333333332,0.047000000000000014,3.413
