,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,idirect_aumento,idirect_aceleracao,idirect_media_movel_dia,idirect_media_movel_semana,idirect_crescimento,idiffuse_aumento,idiffuse_aceleracao,idiffuse_media_movel_dia,idiffuse_media_movel_semana,idiffuse_crescimento,temp_aumento,temp_aceleracao,temp_media_movel_dia,temp_media_movel_semana,temp_crescimento
4048,2019-06-18 13:00:00,0.5429999999999999,0.515,0.156,23.574,-0.08899999999999997,-0.10899999999999999,0.13174999999999978,0.13959523809523797,-0.15,0.009000000000000008,0.006000000000000033,0.04641666666666677,0.0459345238095238,0.06,0.4800000000000004,-0.32700000000000173,19.80862499999998,20.52228571428572,0.02
4049,2019-06-18 14:00:00,0.366,0.268,0.17300000000000001,23.59,-0.247,-0.15800000000000003,0.1230833333333331,0.137595238095238,-0.48,0.017000000000000015,0.008000000000000007,0.048875000000000106,0.046428571428571416,0.11,0.015999999999998238,-0.4640000000000022,19.84245833333331,20.53094047619048,0.0
4050,2019-06-18 15:00:00,0.187,0.092,0.136,23.195,-0.17600000000000002,0.07099999999999998,0.11637499999999977,0.1356190476190475,-0.66,-0.037000000000000005,-0.05400000000000002,0.05012500000000009,0.04676785714285713,-0.21,-0.3949999999999996,-0.4109999999999978,19.880083333333314,20.539648809523815,-0.02
4051,2019-06-18 16:00:00,0.057,0.021,0.059000000000000004,22.358,-0.071,0.10500000000000002,0.10954166666666643,0.13460714285714276,-0.77,-0.07700000000000001,-0.04000000000000001,0.05025000000000009,0.04678571428571428,-0.57,-0.8369999999999997,-0.44200000000000017,19.91499999999998,20.54851190476191,-0.04
4052,2019-06-18 17:00:00,0.0,0.001,0.004,21.057,-0.02,0.05099999999999999,0.10929166666666641,0.13457142857142848,-0.95,-0.05500000000000001,0.022000000000000006,0.05020833333333343,0.04677380952380951,-0.93,-1.301000000000002,-0.4640000000000022,19.95599999999998,20.560398809523814,-0.06
4053,2019-06-18 18:00:00,0.0,0.0,0.0,20.475,-0.001,0.019,0.10929166666666641,0.13457142857142848,-1.0,-0.004,0.051000000000000004,0.05020833333333343,0.04677380952380951,-1.0,-0.5819999999999972,0.7190000000000047,20.003208333333315,20.57453571428572,-0.03
4054,2019-06-18 19:00:00,0.0,0.0,0.0,20.169,0.0,0.001,0.10929166666666641,0.13457142857142848,0.0,0.0,0.004,0.05020833333333343,0.04677380952380951,0.0,-0.30600000000000094,0.27599999999999625,20.048083333333317,20.589053571428575,-0.01
4055,2019-06-18 20:00:00,0.0,0.0,0.0,19.852,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.31700000000000017,-0.010999999999999233,20.08241666666665,20.603315476190478,-0.02
4056,2019-06-18 21:00:00,0.0,0.0,0.0,19.602,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.25,0.06700000000000017,20.10649999999998,20.61767261904762,-0.01
4057,2019-06-18 22:00:00,0.0,0.0,0.0,19.427,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.1750000000000007,0.07499999999999929,20.125916666666647,20.632922619047623,-0.01
4058,2019-06-18 23:00:00,0.0,0.0,0.0,19.295,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.1319999999999979,0.043000000000002814,20.148833333333314,20.648875000000004,-0.01
4059,2019-06-19 00:00:00,0.0,0.0,0.0,19.154,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.1410000000000018,-0.009000000000003894,20.172791666666647,20.66524404761905,-0.01
4060,2019-06-19 01:00:00,0.0,0.0,0.0,18.919,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.23499999999999943,-0.09399999999999764,20.190083333333313,20.681154761904764,-0.01
4061,2019-06-19 02:00:00,0.0,0.0,0.0,18.75,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.16900000000000048,0.06599999999999895,20.20474999999998,20.69576785714286,-0.01
4062,2019-06-19 03:00:00,0.0,0.0,0.0,18.695,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.054999999999999716,0.11400000000000077,20.220541666666644,20.70972023809524,-0.0
4063,2019-06-19 04:00:00,0.0,0.0,0.0,18.633,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.062000000000001165,-0.0070000000000014495,20.239208333333313,20.72331547619048,-0.0
4064,2019-06-19 05:00:00,0.0,0.0,0.0,18.486,0.0,0.0,0.10929166666666641,0.13457142857142848,0.0,0.0,0.0,0.05020833333333343,0.04677380952380951,0.0,-0.14699999999999847,-0.0849999999999973,20.25733333333331,20.736738095238096,-0.01
