,data,idr_manha,idr_tarde,idf_manha,idf_tarde,tmp_manha,tmp_tarde
75,2019-03-17,0.058166666666666665,0.03383333333333334,0.20966666666666667,0.21666666666666667,24.064333333333334,24.995
76,2019-03-18,0.26533333333333337,0.19716666666666663,0.1575,0.23133333333333336,24.988333333333333,27.14566666666667
77,2019-03-19,0.4623333333333333,0.5258333333333333,0.09016666666666666,0.11866666666666666,23.273500000000002,25.71116666666667
78,2019-03-20,0.11533333333333333,0.14283333333333334,0.20333333333333337,0.245,21.2945,21.66966666666666
79,2019-03-21,0.42816666666666664,0.4855,0.10116666666666667,0.13183333333333333,19.19533333333333,21.179166666666667
80,2019-03-22,0.3663333333333334,0.09883333333333333,0.13066666666666668,0.23316666666666663,20.672666666666668,21.92866666666667
81,2019-03-23,0.4901666666666667,0.6101666666666667,0.07816666666666666,0.08916666666666667,20.535499999999995,23.825833333333335
82,2019-03-24,0.48499999999999993,0.5926666666666667,0.07983333333333333,0.09433333333333334,21.918666666666667,26.30666666666666
83,2019-03-25,0.4968333333333333,0.6305,0.07566666666666666,0.08233333333333333,19.91433333333333,22.975666666666665
84,2019-03-26,0.49150000000000005,0.5033333333333333,0.07783333333333332,0.11983333333333335,19.5185,22.711
85,2019-03-27,0.21950000000000003,0.2836666666666667,0.16816666666666666,0.19999999999999998,20.997666666666664,22.228166666666667
86,2019-03-28,0.37199999999999994,0.3675,0.1165,0.16433333333333336,21.331166666666668,22.671166666666668
87,2019-03-29,0.315,0.2698333333333333,0.13733333333333334,0.18433333333333335,22.37,24.129333333333335
88,2019-03-30,0.3821666666666667,0.3798333333333333,0.11116666666666668,0.158,23.034499999999998,25.990166666666667
89,2019-03-31,0.0255,0.06416666666666666,0.1681666666666667,0.23616666666666666,22.82766666666667,25.016999999999996
90,2019-04-01,0.4164999999999999,0.5141666666666667,0.09616666666666666,0.113,23.49716666666667,25.651666666666667
91,2019-04-02,0.4031666666666667,0.3399999999999999,0.10350000000000002,0.15683333333333332,24.236833333333333,27.255166666666664
92,2019-04-03,0.4326666666666667,0.4825,0.09000000000000001,0.1205,25.0495,28.86266666666667
93,2019-04-04,0.20866666666666667,0.16383333333333336,0.16666666666666666,0.18283333333333332,25.278000000000002,28.160666666666668
94,2019-04-05,0.036166666666666666,0.1795,0.1713333333333333,0.214,22.323833333333337,22.371166666666667
95,2019-04-06,0.16566666666666668,0.07766666666666668,0.17800000000000002,0.20766666666666667,21.094666666666665,22.208
96,2019-04-07,0.013,0.024333333333333335,0.1415,0.19433333333333333,19.902166666666663,20.588166666666666
97,2019-04-08,0.3478333333333334,0.4868333333333334,0.11133333333333334,0.11533333333333334,20.191333333333333,21.678500000000003
98,2019-04-09,0.45183333333333336,0.5801666666666667,0.078,0.08650000000000001,19.668666666666663,22.369
99,2019-04-10,0.4696666666666666,0.5845,0.0725,0.08416666666666667,21.253,24.144500000000004
100,2019-04-11,0.48200000000000004,0.5643333333333335,0.06866666666666667,0.08850000000000001,21.564166666666665,26.3335
101,2019-04-12,0.23666666666666666,0.2941666666666667,0.1415,0.1703333333333333,21.635833333333334,23.536666666666665
102,2019-04-13,0.24683333333333332,0.2698333333333333,0.1391666666666667,0.17866666666666667,22.381500000000003,24.67233333333333
103,2019-04-14,0.33649999999999997,0.33183333333333337,0.11083333333333334,0.15616666666666668,24.21783333333333,27.374
104,2019-04-15,0.3946666666666667,0.3933333333333333,0.09266666666666667,0.13383333333333333,23.004,23.968666666666667
105,2019-04-16,0.004666666666666666,0.007166666666666668,0.09983333333333333,0.13016666666666668,21.644833333333334,21.7995
106,2019-04-17,0.2018333333333333,0.45199999999999996,0.13849999999999998,0.12150000000000001,19.733833333333333,22.78533333333333
107,2019-04-18,0.38949999999999996,0.4704999999999999,0.08700000000000001,0.10733333333333334,20.696166666666667,23.174166666666668
108,2019-04-19,0.4298333333333333,0.2066666666666667,0.081,0.16866666666666666,20.952166666666667,24.294333333333338
109,2019-04-20,0.4423333333333333,0.5485,0.07016666666666667,0.08283333333333333,21.917833333333334,25.554
110,2019-04-21,0.08166666666666667,0.11033333333333332,0.16216666666666668,0.18083333333333332,20.972666666666665,22.333166666666667
111,2019-04-22,0.34450000000000003,0.4176666666666667,0.09716666666666667,0.11750000000000001,19.209,21.276833333333332
112,2019-04-23,0.2851666666666667,0.25600000000000006,0.11383333333333334,0.16416666666666666,20.586166666666667,22.851666666666663
113,2019-04-24,0.42283333333333334,0.49383333333333335,0.07283333333333333,0.09399999999999999,22.280666666666665,25.385166666666663
114,2019-04-25,0.0665,0.20683333333333334,0.1535,0.18066666666666673,22.637666666666664,24.058999999999997
115,2019-04-26,0.026833333333333334,0.03816666666666667,0.14083333333333334,0.1755,22.498166666666666,23.689833333333336
116,2019-04-27,0.0065000000000000014,0.06366666666666666,0.09316666666666666,0.1708333333333333,22.5745,23.982833333333335
117,2019-04-28,0.011333333333333334,0.010833333333333334,0.1145,0.133,19.268,20.464333333333332
118,2019-04-29,0.40900000000000003,0.5776666666666667,0.07066666666666667,0.069,18.431833333333334,21.428833333333333
