,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,idirect_aumento,idirect_aceleracao,idirect_media_movel_dia,idirect_media_movel_semana,idirect_crescimento,idiffuse_aumento,idiffuse_aceleracao,idiffuse_media_movel_dia,idiffuse_media_movel_semana,idiffuse_crescimento,temp_aumento,temp_aceleracao,temp_media_movel_dia,temp_media_movel_semana,temp_crescimento
0,2018-12-31 22:00:00,0.0,0.0,0.0,24.202,,,,,,,,,,,,,,,
1,2018-12-31 23:00:00,0.0,0.0,0.0,23.979,0.0,,,,0.0,0.0,,,,0.0,-0.22300000000000253,,,,-0.01
2,2019-01-01 00:00:00,0.0,0.0,0.0,23.806,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.17299999999999827,0.05000000000000426,,,-0.01
3,2019-01-01 01:00:00,0.0,0.0,0.0,23.679,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.12700000000000244,0.04599999999999582,,,-0.01
4,2019-01-01 02:00:00,0.0,0.0,0.0,23.633,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.045999999999999375,0.08100000000000307,,,-0.0
5,2019-01-01 03:00:00,0.0,0.0,0.0,23.573,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.05999999999999872,-0.013999999999999346,,,-0.0
6,2019-01-01 04:00:00,0.0,0.0,0.0,23.489,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.08399999999999963,-0.02400000000000091,,,-0.0
7,2019-01-01 05:00:00,0.0,0.0,0.0,23.44,0.0,0.0,,,0.0,0.0,0.0,,,0.0,-0.04899999999999949,0.03500000000000014,,,-0.0
8,2019-01-01 06:00:00,0.003,0.0,0.012,23.489,0.0,0.0,,,0.0,0.012,0.012,,,0.0,0.04899999999999949,0.09799999999999898,,,0.0
9,2019-01-01 07:00:00,0.065,0.0,0.091,24.256,0.0,0.0,,,0.0,0.079,0.067,,,6.58,0.7669999999999995,0.718,,,0.03
10,2019-01-01 08:00:00,0.203,0.094,0.155,25.19,0.094,0.094,,,0.0,0.064,-0.015,,,0.7,0.934000000000001,0.1670000000000016,,,0.04
11,2019-01-01 09:00:00,0.353,0.235,0.195,26.237,0.141,0.046999999999999986,,,1.5,0.04000000000000001,-0.023999999999999994,,,0.26,1.046999999999997,0.11299999999999599,,,0.04
12,2019-01-01 10:00:00,0.451,0.304,0.255,27.13,0.069,-0.07199999999999998,,,0.29,0.06,0.01999999999999999,,,0.31,0.8930000000000007,-0.15399999999999636,,,0.03
13,2019-01-01 11:00:00,0.539,0.4,0.282,27.918,0.09600000000000003,0.027000000000000024,,,0.32,0.02699999999999997,-0.03300000000000003,,,0.11,0.7880000000000003,-0.10500000000000043,,,0.03
14,2019-01-01 12:00:00,0.618,0.53,0.27,28.621,0.13,0.033999999999999975,,,0.32,-0.011999999999999955,-0.038999999999999924,,,-0.04,0.7029999999999994,-0.08500000000000085,,,0.03
15,2019-01-01 13:00:00,0.643,0.584,0.257,29.092,0.05399999999999994,-0.07600000000000007,,,0.1,-0.013000000000000012,-0.0010000000000000564,,,-0.05,0.4710000000000001,-0.23199999999999932,,,0.02
16,2019-01-01 14:00:00,0.629,0.585,0.236,29.291,0.0010000000000000009,-0.052999999999999936,,,0.0,-0.02100000000000002,-0.008000000000000007,,,-0.08,0.19900000000000162,-0.27199999999999847,,,0.01
17,2019-01-01 15:00:00,0.578,0.536,0.208,29.242,-0.04899999999999993,-0.04999999999999993,,,-0.08,-0.027999999999999997,-0.0069999999999999785,,,-0.12,-0.04899999999999949,-0.2480000000000011,,,-0.0
18,2019-01-01 16:00:00,0.464,0.383,0.199,28.948,-0.15300000000000002,-0.10400000000000009,,,-0.29,-0.00899999999999998,0.019000000000000017,,,-0.04,-0.2940000000000005,-0.245000000000001,,,-0.01
19,2019-01-01 17:00:00,0.3,0.166,0.203,28.403,-0.217,-0.06399999999999997,,,-0.57,0.0040000000000000036,0.012999999999999984,,,0.02,-0.5450000000000017,-0.2510000000000012,,,-0.02
20,2019-01-01 18:00:00,0.145,0.03,0.155,27.642,-0.136,0.08099999999999999,,,-0.82,-0.048000000000000015,-0.05200000000000002,,,-0.24,-0.7609999999999992,-0.21599999999999753,,,-0.03
21,2019-01-01 19:00:00,0.032,0.0,0.051,26.663,-0.03,0.10600000000000001,,,-1.0,-0.10400000000000001,-0.055999999999999994,,,-0.67,-0.9789999999999992,-0.21799999999999997,,,-0.04
22,2019-01-01 20:00:00,0.0,0.0,0.002,25.853,0.0,0.03,,,0.0,-0.048999999999999995,0.055000000000000014,,,-0.96,-0.8099999999999987,0.16900000000000048,,,-0.03
23,2019-01-01 21:00:00,0.0,0.0,0.0,25.404,0.0,0.0,0.16029166666666667,,0.0,-0.002,0.04699999999999999,0.10712500000000001,,-1.0,-0.4490000000000016,0.3609999999999971,25.965833333333332,,-0.02
24,2019-01-01 22:00:00,0.0,0.0,0.0,25.067,0.0,0.0,0.16029166666666667,,0.0,0.0,0.002,0.10712500000000001,,0.0,-0.33699999999999974,0.11200000000000188,26.001875,,-0.01
25,2019-01-01 23:00:00,0.0,0.0,0.0,24.793,0.0,0.0,0.16029166666666667,,0.0,0.0,0.0,0.10712500000000001,,0.0,-0.2740000000000009,0.06299999999999883,26.035791666666665,,-0.01
26,2019-01-02 00:00:00,0.0,0.0,0.0,24.554,0.0,0.0,0.16029166666666667,,0.0,0.0,0.0,0.10712500000000001,,0.0,-0.23900000000000077,0.03500000000000014,26.066958333333336,,-0.01
27,2019-01-02 01:00:00,0.0,0.0,0.0,24.317,0.0,0.0,0.16029166666666667,,0.0,0.0,0.0,0.10712500000000001,,0.0,-0.23699999999999832,0.0020000000000024443,26.093541666666663,,-0.01
28,2019-01-02 02:00:00,0.0,0.0,0.0,24.097,0.0,0.0,0.16029166666666667,,0.0,0.0,0.0,0.10712500000000001,,0.0,-0.21999999999999886,0.01699999999999946,26.112875000000003,,-0.01
29,2019-01-02 03:00:00,0.0,0.0,0.0,23.882,0.0,0.0,0.16029166666666667,,0.0,0.0,0.0,0.10712500000000001,,0.0,-0.21499999999999986,0.004999999999999005,26.12575,,-0.01
30,2019-01-02 04:00:00,0.0,0.0,0.0,23.619,0.0,0.0,0.16029166666666667,,0.0,0.0,0.0,0.10712500000000001,,0.0,-0.2630000000000017,-0.04800000000000182,26.13116666666667,,-0.01
31,2019-01-02 05:00:00,0.0,0.0,0.0,23.391,0.0,0.0,0.16029166666666667,,0.0,0.0,0.0,0.10712500000000001,,0.0,-0.22800000000000153,0.03500000000000014,26.129125,,-0.01
32,2019-01-02 06:00:00,0.004,0.0,0.013,23.32,0.0,0.0,0.16029166666666667,,0.0,0.013,0.013,0.10716666666666667,,0.0,-0.07099999999999795,0.15700000000000358,26.122083333333336,,-0.0
33,2019-01-02 07:00:00,0.058,0.0,0.082,24.113,0.0,0.0,0.16029166666666667,,0.0,0.069,0.05600000000000001,0.10679166666666666,,5.31,0.7929999999999993,0.8639999999999972,26.116124999999997,,0.03
34,2019-01-02 08:00:00,0.205,0.127,0.124,25.299,0.127,0.127,0.16166666666666668,,0.0,0.041999999999999996,-0.02700000000000001,0.1055,,0.51,1.186,0.3930000000000007,26.120666666666665,,0.05
35,2019-01-02 09:00:00,0.376,0.319,0.142,26.71,0.192,0.065,0.16516666666666666,,1.51,0.017999999999999988,-0.024000000000000007,0.10329166666666667,,0.15,1.4110000000000014,0.22500000000000142,26.140375000000002,,0.06
36,2019-01-02 10:00:00,0.526,0.517,0.148,28.178,0.198,0.006000000000000005,0.17404166666666665,,0.62,0.006000000000000005,-0.011999999999999983,0.09883333333333333,,0.04,1.468,0.05699999999999861,26.18404166666667,,0.05
37,2019-01-02 11:00:00,0.645,0.704,0.143,29.626,0.18699999999999994,-0.011000000000000065,0.18670833333333334,,0.36,-0.0050000000000000044,-0.01100000000000001,0.09304166666666665,,-0.03,1.4480000000000004,-0.019999999999999574,26.255208333333332,,0.05
38,2019-01-02 12:00:00,0.704,0.801,0.147,30.81,0.09700000000000009,-0.08999999999999986,0.19799999999999998,,0.14,0.0040000000000000036,0.009000000000000008,0.08791666666666666,,0.03,1.1839999999999975,-0.2640000000000029,26.346416666666666,,0.04
39,2019-01-02 13:00:00,0.71,0.805,0.157,31.597,0.0040000000000000036,-0.09300000000000008,0.20720833333333336,,0.0,0.010000000000000009,0.006000000000000005,0.08374999999999999,,0.07,0.7870000000000026,-0.3969999999999949,26.450791666666664,,0.03
40,2019-01-02 14:00:00,0.662,0.712,0.174,31.956,-0.09300000000000008,-0.09700000000000009,0.21250000000000002,,-0.12,0.016999999999999987,0.0069999999999999785,0.08116666666666666,,0.11,0.3589999999999982,-0.4280000000000044,26.561833333333336,,0.01
41,2019-01-02 15:00:00,0.572,0.558,0.189,31.842,-0.15399999999999991,-0.06099999999999983,0.21341666666666667,,-0.22,0.015000000000000013,-0.001999999999999974,0.08037499999999999,,0.09,-0.11400000000000077,-0.472999999999999,26.670166666666663,,-0.0
